Type,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
L,L6X4X5/16,L6X4X5/16,10.3,3.03,4.0,,,,,,,,6.0,,,,,,,0.313,,,0.813,0.8125,,0.908,1.9,,0.253,1.15,,19.2,,,,,11.4,4.96,2.77,1.94,4.13,2.33,1.34,1.17,2.31,0.874,1.09,0.104,0.217,,,,,,,,2.96,,0.449,13.2,2.85,1.36,4.05,2.11,1.6,0.988,4.63,9.71,3.26,1.09,1.44,2.34,,,16.0,14.0,20.0,,,,,
L,L6X3-1/2X1/2,L6X3-1/2X1/2,15.3,4.5,3.5,,,,,,,,6.0,,,,,,,0.5,,,1.0,1.0,,0.829,2.07,,0.375,1.5,,12.0,,,,,16.6,7.49,4.23,1.92,4.24,2.88,1.59,0.968,2.59,0.756,1.34,0.386,0.779,,,,,,,,2.88,,0.343,18.3,2.59,1.69,3.9,1.94,1.46,0.729,7.07,10.8,4.69,1.34,1.77,3.55,,,15.5,13.0,19.0,,,,,
L,L6X3-1/2X3/8,L6X3-1/2X3/8,11.7,3.44,3.5,,,,,,,,6.0,,,,,,,0.375,,,0.875,0.875,,0.781,2.02,,0.287,1.41,,16.0,,,,,12.9,5.74,3.23,1.93,3.33,2.18,1.22,0.984,2.01,0.763,1.02,0.168,0.341,,,,,,,,2.9,,0.349,14.2,2.62,1.65,3.95,1.97,1.4,0.748,5.42,8.61,3.59,1.02,1.44,2.69,,,15.5,13.0,19.0,,,,,
L,L6X3-1/2X5/16,L6X3-1/2X5/16,9.8,2.89,3.5,,,,,,,,6.0,,,,,,,0.313,,,0.813,0.8125,,0.756,2.0,,0.241,1.38,,19.2,,,,,10.9,4.84,2.72,1.94,2.84,1.82,1.03,0.991,1.7,0.767,0.859,0.099,0.201,,,,,,,,2.92,,0.352,12.0,2.65,1.64,3.97,1.98,1.38,0.764,4.53,7.32,3.02,0.859,1.23,2.23,,,15.5,13.0,19.0,,,,,
L,L5X5X7/8,L5X5X7/8,27.2,8.0,5.0,,,,,,,,5.0,,,,,,,0.875,,,1.38,1.375,,1.56,1.56,,0.8,0.8,,5.71,,,,,17.8,9.31,5.16,1.49,17.8,9.31,5.16,1.49,7.6,0.971,3.44,2.07,3.53,,,,,,,,2.64,0.64,1.0,28.0,3.23,0.0,3.23,1.64,2.21,1.64,8.67,,8.67,4.63,3.44,4.63,,,15.0,15.0,20.0,,,,,
L,L5X5X3/4,L5X5X3/4,23.6,6.98,5.0,,,,,,,,5.0,,,,,,,0.75,,,1.25,1.25,,1.52,1.52,,0.698,0.698,,6.67,,,,,15.7,8.14,4.52,1.5,15.7,8.14,4.52,1.5,6.55,0.972,3.05,1.33,2.32,,,,,,,,2.67,0.63,1.0,24.8,3.27,0.0,3.27,1.65,2.15,1.65,7.58,,7.58,3.97,3.05,3.97,,,15.0,15.0,20.0,,,,,
L,L5X5X5/8,L5X5X5/8,20.0,5.9,5.0,,,,,,,,5.0,,,,,,,0.625,,,1.13,1.125,,1.47,1.47,,0.59,0.59,,8.0,,,,,13.6,6.93,3.85,1.52,13.6,6.93,3.85,1.52,5.62,0.975,2.7,0.792,1.4,,,,,,,,2.7,0.63,1.0,21.6,3.31,0.0,3.31,1.68,2.08,1.68,6.53,,6.53,3.35,2.7,3.35,,,15.0,15.0,20.0,,,,,
L,L5X5X1/2,L5X5X1/2,16.2,4.79,5.0,,,,,,,,5.0,,,,,,,0.5,,,1.0,1.0,,1.42,1.42,,0.479,0.479,,10.0,,,,,11.3,5.66,3.15,1.53,11.3,5.66,3.15,1.53,4.64,0.98,2.31,0.417,0.744,,,,,,,,2.73,0.63,1.0,18.0,3.36,0.0,3.36,1.7,2.01,1.7,5.36,,5.36,2.73,2.31,2.73,,,15.0,15.0,20.0,,,,,
L,L5X5X7/16,L5X5X7/16,14.3,4.22,5.0,,,,,,,,5.0,,,,,,,0.438,,,0.938,0.9375,,1.4,1.4,,0.422,0.422,,11.4,,,,,10.0,5.0,2.78,1.54,10.0,5.0,2.78,1.54,4.04,0.983,2.04,0.284,0.508,,,,,,,,2.74,0.63,1.0,15.9,3.38,0.0,3.38,1.71,1.98,1.71,4.7,,4.7,2.36,2.04,2.36,,,15.0,15.0,20.0,,,,,
L,L5X5X3/8,L5X5X3/8,12.3,3.65,5.0,,,,,,,,5.0,,,,,,,0.375,,,0.875,0.875,,1.37,1.37,,0.365,0.365,,13.3,,,,,8.76,4.33,2.41,1.55,8.76,4.33,2.41,1.55,3.55,0.986,1.83,0.183,0.327,,,,,,,,2.76,0.63,1.0,14.0,3.4,0.0,3.4,1.73,1.94,1.73,4.12,,4.12,2.05,1.83,2.05,,,15.0,15.0,20.0,,,,,
L,L5X5X5/16,L5X5X5/16,10.3,3.07,5.0,,,,,,,,5.0,,,,,,,0.313,,,0.813,0.8125,,1.35,1.35,,0.307,0.307,,16.0,,,,,7.44,3.65,2.04,1.56,7.44,3.65,2.04,1.56,3.0,0.99,1.57,0.108,0.193,,,,,,,,2.77,0.63,1.0,11.9,3.42,0.0,3.42,1.74,1.91,1.74,3.48,,3.48,1.72,1.57,1.72,,,15.0,15.0,20.0,,,,,
L,L5X3-1/2X3/4,L5X3-1/2X3/4,19.8,5.85,3.5,,,,,,,,5.0,,,,,,,0.75,,,1.19,1.1875,,0.993,1.74,,0.585,1.1,,6.67,,,,,13.9,7.6,4.26,1.55,5.52,4.07,2.2,0.974,3.23,0.744,1.9,1.09,1.52,,,,,,,,2.36,,0.464,16.2,2.29,1.16,3.22,1.7,1.63,0.81,7.07,14.0,5.03,1.9,1.98,3.99,,,13.5,12.0,17.0,,,,,
L,L5X3-1/2X5/8,L5X3-1/2X5/8,16.8,4.93,3.5,,,,,,,,5.0,,,,,,,0.625,,,1.06,1.0625,,0.947,1.69,,0.493,1.06,,8.0,,,,,12.0,6.5,3.63,1.56,4.8,3.43,1.88,0.987,2.74,0.746,1.59,0.651,0.918,,,,,,,,2.39,,0.472,14.1,2.33,1.12,3.26,1.72,1.58,0.838,6.05,12.6,4.33,1.59,1.73,3.27,,,13.5,12.0,17.0,,,,,
L,L5X3-1/2X1/2,L5X3-1/2X1/2,13.6,4.0,3.5,,,,,,,,5.0,,,,,,,0.5,,,0.938,0.9375,,0.901,1.65,,0.4,1.0,,10.0,,,,,10.0,5.33,2.97,1.58,4.02,2.79,1.55,1.0,2.26,0.75,1.3,0.343,0.491,,,,,,,,2.42,,0.479,11.8,2.38,1.1,3.3,1.74,1.52,0.854,4.96,10.7,3.58,1.3,1.49,2.65,,,13.5,12.0,17.0,,,,,
L,L5X3-1/2X3/8,L5X3-1/2X3/8,10.4,3.05,3.5,,,,,,,,5.0,,,,,,,0.375,,,0.813,0.8125,,0.854,1.6,,0.305,0.933,,13.3,,,,,7.75,4.09,2.28,1.59,3.15,2.12,1.19,1.02,1.73,0.755,0.983,0.15,0.217,,,,,,,,2.45,,0.485,9.16,2.43,1.07,3.35,1.76,1.47,0.884,3.77,8.56,2.73,0.983,1.18,1.96,,,13.5,12.0,17.0,,,,,
L,L5X3-1/2X5/16,L5X3-1/2X5/16,8.7,2.56,3.5,,,,,,,,5.0,,,,,,,0.313,,,0.75,0.75,,0.829,1.57,,0.256,0.904,,16.0,,,,,6.58,3.45,1.92,1.6,2.69,1.77,1.01,1.02,1.47,0.758,0.826,0.0883,0.128,,,,,,,,2.47,,0.489,7.8,2.44,1.05,3.38,1.78,1.43,0.902,3.2,7.43,2.31,0.826,1.03,1.63,,,13.5,12.0,17.0,,,,,
L,L5X3-1/2X1/4,L5X3-1/2X1/4,7.0,2.07,3.5,,,,,,,,5.0,,,,,,,0.25,,,0.688,0.6875,,0.804,1.55,,0.207,0.86,,20.0,,,,,5.36,2.78,1.55,1.61,2.2,1.42,0.816,1.03,1.19,0.761,0.665,0.0464,0.067,,,,,,,,2.48,,0.491,6.37,2.47,1.04,3.4,1.79,1.41,0.912,2.58,6.13,1.87,0.665,0.844,1.3,,,13.5,12.0,17.0,,,,,
L,L5X3X1/2,L5X3X1/2,12.8,3.75,3.0,,,,,,,,5.0,,,,,,,0.5,,,0.938,0.9375,,0.746,1.74,,0.375,1.25,,10.0,,,,,9.43,5.12,2.89,1.58,2.55,2.08,1.13,0.824,1.55,0.642,0.957,0.322,0.444,,,,,,,,2.38,,0.357,10.4,2.16,1.39,3.24,1.62,1.29,0.628,4.81,7.48,3.21,0.957,1.2,2.47,,,13.0,11.0,16.0,,,,,
L,L5X3X7/16,L5X3X7/16,11.3,3.31,3.0,,,,,,,,5.0,,,,,,,0.438,,,0.875,0.875,,0.722,1.72,,0.331,1.22,,11.4,,,,,8.41,4.53,2.56,1.59,2.29,1.82,1.0,0.831,1.37,0.644,0.84,0.22,0.304,,,,,,,,2.39,,0.361,9.33,2.19,1.37,3.26,1.63,1.26,0.64,4.26,6.81,2.86,0.84,1.09,2.14,,,13.0,11.0,16.0,,,,,
L,L5X3X3/8,L5X3X3/8,9.8,2.86,3.0,,,,,,,,5.0,,,,,,,0.375,,,0.813,0.8125,,0.698,1.69,,0.286,1.19,,13.3,,,,,7.35,3.93,2.22,1.6,2.01,1.57,0.874,0.838,1.2,0.646,0.727,0.141,0.196,,,,,,,,2.41,,0.364,8.16,2.2,1.35,3.29,1.65,1.23,0.652,3.71,6.04,2.48,0.727,0.976,1.84,,,13.0,11.0,16.0,,,,,
L,L5X3X5/16,L5X3X5/16,8.2,2.41,3.0,,,,,,,,5.0,,,,,,,0.313,,,0.75,0.75,,0.673,1.67,,0.241,1.14,,16.0,,,,,6.24,3.32,1.87,1.61,1.72,1.31,0.739,0.846,1.01,0.649,0.608,0.0832,0.116,,,,,,,,2.42,,0.368,6.95,2.22,1.33,3.3,1.66,1.21,0.665,3.13,5.23,2.11,0.608,0.835,1.52,,,13.0,11.0,16.0,,,,,
L,L5X3X1/4,L5X3X1/4,6.6,1.94,3.0,,,,,,,,5.0,,,,,,,0.25,,,0.688,0.6875,,0.648,1.64,,0.194,1.12,,20.0,,,,,5.09,2.68,1.51,1.62,1.41,1.05,0.6,0.853,0.825,0.652,0.491,0.0438,0.0606,,,,,,,,2.43,,0.371,5.68,2.24,1.31,3.33,1.68,1.18,0.677,2.54,4.34,1.71,0.491,0.699,1.22,,,13.0,11.0,16.0,,,,,
L,L4X4X3/4,L4X4X3/4,18.5,5.44,4.0,,,,,,,,4.0,,,,,,,0.75,,,1.13,1.125,,1.27,1.27,,0.68,0.68,,5.33,,,,,7.62,5.02,2.79,1.18,7.62,5.02,2.79,1.18,3.25,0.774,1.81,1.02,1.12,,,,,,,,2.1,0.64,1.0,12.0,2.56,0.0,2.56,1.3,1.8,1.3,4.69,,4.69,2.5,1.81,2.5,,,12.0,12.0,16.0,,,,,
L,L4X4X5/8,L4X4X5/8,15.7,4.61,4.0,,,,,,,,4.0,,,,,,,0.625,,,1.0,1.0,,1.22,1.22,,0.576,0.576,,6.4,,,,,6.62,4.28,2.38,1.2,6.62,4.28,2.38,1.2,2.76,0.774,1.6,0.61,0.68,,,,,,,,2.13,0.63,1.0,10.5,2.61,0.0,2.61,1.32,1.73,1.32,4.02,,4.02,2.09,1.6,2.09,,,12.0,12.0,16.0,,,,,
L,L4X4X1/2,L4X4X1/2,12.8,3.75,4.0,,,,,,,,4.0,,,,,,,0.5,,,0.875,0.875,,1.18,1.18,,0.469,0.469,,8.0,,,,,5.52,3.5,1.96,1.21,5.52,3.5,1.96,1.21,2.25,0.776,1.35,0.322,0.366,,,,,,,,2.16,0.63,1.0,8.79,2.65,0.0,2.65,1.34,1.67,1.34,3.32,,3.32,1.68,1.35,1.68,,,12.0,12.0,16.0,,,,,
L,L4X4X7/16,L4X4X7/16,11.3,3.3,4.0,,,,,,,,4.0,,,,,,,0.438,,,0.813,0.8125,,1.15,1.15,,0.413,0.413,,9.13,,,,,4.93,3.1,1.73,1.22,4.93,3.1,1.73,1.22,1.99,0.777,1.22,0.22,0.252,,,,,,,,2.18,0.63,1.0,7.86,2.67,0.0,2.67,1.36,1.63,1.36,2.94,,2.94,1.46,1.22,1.46,,,12.0,12.0,16.0,,,,,
L,L4X4X3/8,L4X4X3/8,9.8,2.86,4.0,,,,,,,,4.0,,,,,,,0.375,,,0.75,0.75,,1.13,1.13,,0.358,0.358,,10.7,,,,,4.32,2.69,1.5,1.23,4.32,2.69,1.5,1.23,1.73,0.779,1.08,0.141,0.162,,,,,,,,2.19,0.63,1.0,6.91,2.7,0.0,2.7,1.36,1.6,1.36,2.56,,2.56,1.27,1.08,1.27,,,12.0,12.0,16.0,,,,,
L,L4X4X5/16,L4X4X5/16,8.2,2.4,4.0,,,,,,,,4.0,,,,,,,0.313,,,0.688,0.6875,,1.11,1.11,,0.3,0.3,,12.8,,,,,3.67,2.26,1.27,1.24,3.67,2.26,1.27,1.24,1.46,0.781,0.93,0.0832,0.0963,,,,,,,,2.21,0.63,1.0,5.88,2.72,0.0,2.72,1.37,1.57,1.37,2.16,,2.16,1.07,0.93,1.07,,,12.0,12.0,16.0,,,,,
L,L4X4X1/4,L4X4X1/4,6.6,1.93,4.0,,,,,,,,4.0,,,,,,,0.25,,,0.625,0.625,,1.08,1.08,,0.241,0.241,,16.0,,,,,3.0,1.82,1.03,1.25,3.0,1.82,1.03,1.25,1.19,0.783,0.778,0.0438,0.0505,,,,,,,,2.22,0.63,1.0,4.82,2.74,0.0,2.74,1.39,1.53,1.39,1.76,,1.76,0.856,0.778,0.856,,,12.0,12.0,16.0,,,,,
L,L4X3-1/2X1/2,L4X3-1/2X1/2,11.9,3.5,3.5,,,,,,,,4.0,,,,,,,0.5,,,0.875,0.875,,0.994,1.24,,0.438,0.5,,8.0,,,,,5.3,3.46,1.92,1.23,3.76,2.69,1.5,1.04,1.79,0.716,1.16,0.301,0.302,,,,,,,,2.03,,0.75,7.26,2.29,0.397,2.66,1.41,1.54,1.06,3.17,18.3,2.73,1.27,1.16,1.69,,,11.5,11.0,15.0,,,,,
L,L4X3-1/2X3/8,L4X3-1/2X3/8,9.1,2.68,3.5,,,,,,,,4.0,,,,,,,0.375,,,0.75,0.75,,0.947,1.2,,0.335,0.427,,10.7,,,,,4.15,2.66,1.48,1.25,2.96,2.06,1.16,1.05,1.39,0.719,0.939,0.132,0.134,,,,,,,,2.06,,0.755,5.73,2.35,0.387,2.69,1.43,1.48,1.08,2.44,14.8,2.13,0.972,0.939,1.29,,,11.5,11.0,15.0,,,,,
L,L4X3-1/2X5/16,L4X3-1/2X5/16,7.7,2.25,3.5,,,,,,,,4.0,,,,,,,0.313,,,0.688,0.6875,,0.923,1.17,,0.281,0.4,,12.8,,,,,3.53,2.24,1.25,1.25,2.52,1.74,0.98,1.06,1.16,0.721,0.806,0.0782,0.0798,,,,,,,,2.08,,0.757,4.88,2.36,0.376,2.72,1.44,1.44,1.1,2.07,13.0,1.79,0.806,0.806,1.05,,,11.5,11.0,15.0,,,,,
L,L4X3-1/2X1/4,L4X3-1/2X1/4,6.2,1.82,3.5,,,,,,,,4.0,,,,,,,0.25,,,0.625,0.625,,0.897,1.14,,0.228,0.36,,16.0,,,,,2.89,1.81,1.01,1.26,2.07,1.4,0.794,1.07,0.953,0.723,0.653,0.0412,0.0419,,,,,,,,2.09,,0.759,4.01,2.38,0.365,2.74,1.46,1.4,1.11,1.68,11.0,1.46,0.653,0.681,0.859,,,11.5,11.0,15.0,,,,,
L,L4X3X5/8,L4X3X5/8,13.6,3.99,3.0,,,,,,,,4.0,,,,,,,0.625,,,1.0,1.0,,0.867,1.37,,0.499,0.808,,6.4,,,,,6.01,4.08,2.28,1.23,2.85,2.45,1.34,0.845,1.59,0.631,1.13,0.529,0.472,,,,,,,,1.91,,0.534,7.27,1.94,0.801,2.58,1.38,1.41,0.749,3.75,9.08,2.82,1.15,1.13,2.12,,,11.0,10.0,14.0,,,,,
L,L4X3X1/2,L4X3X1/2,11.1,3.25,3.0,,,,,,,,4.0,,,,,,,0.5,,,0.875,0.875,,0.822,1.32,,0.406,0.75,,8.0,,,,,5.02,3.36,1.87,1.24,2.4,1.99,1.1,0.858,1.3,0.633,0.929,0.281,0.255,,,,,,,,1.94,,0.542,6.12,1.98,0.768,2.63,1.4,1.35,0.777,3.09,7.97,2.33,0.929,0.963,1.67,,,11.0,10.0,14.0,,,,,
L,L4X3X3/8,L4X3X3/8,8.5,2.49,3.0,,,,,,,,4.0,,,,,,,0.375,,,0.75,0.75,,0.775,1.27,,0.311,0.68,,10.7,,,,,3.94,2.6,1.44,1.26,1.89,1.52,0.851,0.873,1.0,0.636,0.699,0.123,0.114,,,,,,,,1.97,,0.551,4.82,2.02,0.739,2.68,1.43,1.29,0.801,2.39,6.52,1.8,0.699,0.775,1.25,,,11.0,10.0,14.0,,,,,
L,L4X3X5/16,L4X3X5/16,7.2,2.09,3.0,,,,,,,,4.0,,,,,,,0.313,,,0.688,0.6875,,0.75,1.25,,0.261,0.656,,12.8,,,,,3.36,2.19,1.22,1.27,1.62,1.28,0.721,0.88,0.849,0.638,0.59,0.0731,0.0676,,,,,,,,1.98,,0.554,4.13,2.05,0.73,2.69,1.44,1.26,0.814,2.01,5.66,1.54,0.59,0.674,1.04,,,11.0,10.0,14.0,,,,,
L,L4X3X1/4,L4X3X1/4,5.8,1.69,3.0,,,,,,,,4.0,,,,,,,0.25,,,0.625,0.625,,0.725,1.22,,0.211,0.62,,16.0,,,,,2.75,1.77,0.988,1.27,1.33,1.03,0.585,0.887,0.692,0.639,0.474,0.0386,0.0356,,,,,,,,1.99,,0.558,3.39,2.06,0.713,2.72,1.46,1.23,0.828,1.65,4.75,1.25,0.474,0.563,0.836,,,11.0,10.0,14.0,,,,,
L,L3-1/2X3-1/2X1/2,L3-1/2X3-1/2X1/2,11.1,3.25,3.5,,,,,,,,3.5,,,,,,,0.5,,,0.875,0.875,,1.05,1.05,,0.464,0.464,,7.0,,,,,3.63,2.66,1.48,1.05,3.63,2.66,1.48,1.05,1.51,0.679,1.02,0.281,0.238,,,,,,,,1.87,0.63,1.0,5.75,2.3,0.0,2.3,1.17,1.48,1.17,2.5,,2.5,1.29,1.02,1.29,,,10.5,10.5,14.0,,,,,
L,L3-1/2X3-1/2X7/16,L3-1/2X3-1/2X7/16,9.8,2.89,3.5,,,,,,,,3.5,,,,,,,0.438,,,0.813,0.8125,,1.03,1.03,,0.413,0.413,,7.99,,,,,3.25,2.36,1.32,1.06,3.25,2.36,1.32,1.06,1.33,0.681,0.911,0.192,0.164,,,,,,,,1.89,0.63,1.0,5.16,2.32,0.0,2.32,1.17,1.46,1.17,2.22,,2.22,1.14,0.911,1.14,,,10.5,10.5,14.0,,,,,
L,L3-1/2X3-1/2X3/8,L3-1/2X3-1/2X3/8,8.5,2.5,3.5,,,,,,,,3.5,,,,,,,0.375,,,0.75,0.75,,1.0,1.0,,0.357,0.357,,9.33,,,,,2.86,2.06,1.15,1.07,2.86,2.06,1.15,1.07,1.17,0.683,0.83,0.123,0.106,,,,,,,,1.9,0.63,1.0,4.55,2.34,0.0,2.34,1.19,1.41,1.19,1.94,,1.94,0.983,0.83,0.983,,,10.5,10.5,14.0,,,,,
L,L3-1/2X3-1/2X5/16,L3-1/2X3-1/2X5/16,7.2,2.1,3.5,,,,,,,,3.5,,,,,,,0.313,,,0.688,0.6875,,0.979,0.979,,0.3,0.3,,11.2,,,,,2.44,1.74,0.969,1.08,2.44,1.74,0.969,1.08,0.984,0.685,0.713,0.0731,0.0634,,,,,,,,1.92,0.63,1.0,3.89,2.36,0.0,2.36,1.2,1.38,1.2,1.65,,1.65,0.82,0.713,0.82,,,10.5,10.5,14.0,,,,,
L,L3-1/2X3-1/2X1/4,L3-1/2X3-1/2X1/4,5.8,1.7,3.5,,,,,,,,3.5,,,,,,,0.25,,,0.625,0.625,,0.954,0.954,,0.243,0.243,,14.0,,,,,2.0,1.41,0.787,1.09,2.0,1.41,0.787,1.09,0.802,0.688,0.594,0.0386,0.0334,,,,,,,,1.93,0.63,1.0,3.19,2.39,0.0,2.39,1.21,1.35,1.21,1.33,,1.33,0.663,0.594,0.663,,,10.5,10.5,14.0,,,,,
L,L3-1/2X3X1/2,L3-1/2X3X1/2,10.2,3.02,3.0,,,,,,,,3.5,,,,,,,0.5,,,0.875,0.875,,0.869,1.12,,0.431,0.48,,7.0,,,,,3.45,2.61,1.45,1.07,2.32,1.97,1.09,0.877,1.15,0.618,0.846,0.26,0.191,,,,,,,,1.75,,0.713,4.62,1.95,0.407,2.3,1.23,1.36,0.878,2.37,11.4,2.01,0.935,0.846,1.31,,,10.0,9.5,13.0,,,,,
L,L3-1/2X3X7/16,L3-1/2X3X7/16,9.1,2.67,3.0,,,,,,,,3.5,,,,,,,0.438,,,0.813,0.8125,,0.846,1.09,,0.381,0.449,,7.99,,,,,3.1,2.32,1.29,1.08,2.09,1.75,0.971,0.885,1.02,0.62,0.773,0.178,0.132,,,,,,,,1.76,,0.717,4.16,1.96,0.393,2.32,1.24,1.32,0.894,2.12,10.6,1.79,0.823,0.773,1.14,,,10.0,9.5,13.0,,,,,
L,L3-1/2X3X3/8,L3-1/2X3X3/8,7.9,2.32,3.0,,,,,,,,3.5,,,,,,,0.375,,,0.75,0.75,,0.823,1.07,,0.331,0.407,,9.33,,,,,2.73,2.03,1.12,1.09,1.84,1.52,0.847,0.892,0.894,0.622,0.693,0.114,0.0858,,,,,,,,1.78,,0.72,3.68,1.99,0.389,2.34,1.25,1.29,0.901,1.85,9.46,1.57,0.715,0.693,0.992,,,10.0,9.5,13.0,,,,,
L,L3-1/2X3X5/16,L3-1/2X3X5/16,6.6,1.95,3.0,,,,,,,,3.5,,,,,,,0.313,,,0.688,0.6875,,0.798,1.05,,0.279,0.38,,11.2,,,,,2.33,1.72,0.951,1.09,1.58,1.28,0.718,0.9,0.758,0.624,0.602,0.068,0.0512,,,,,,,,1.79,,0.722,3.15,2.01,0.383,2.36,1.26,1.26,0.916,1.57,8.22,1.33,0.602,0.602,0.828,,,10.0,9.5,13.0,,,,,
L,L3-1/2X3X1/4,L3-1/2X3X1/4,5.4,1.58,3.0,,,,,,,,3.5,,,,,,,0.25,,,0.625,0.625,,0.773,1.02,,0.226,0.34,,14.0,,,,,1.92,1.39,0.773,1.1,1.3,1.04,0.585,0.908,0.622,0.628,0.486,0.036,0.027,,,,,,,,1.8,,0.725,2.6,2.03,0.374,2.39,1.28,1.22,0.928,1.28,6.95,1.09,0.486,0.51,0.67,,,10.0,9.5,13.0,,,,,
L,L3-1/2X2-1/2X1/2,L3-1/2X2-1/2X1/2,9.4,2.77,2.5,,,,,,,,3.5,,,,,,,0.5,,,0.875,0.875,,0.701,1.2,,0.396,0.73,,7.0,,,,,3.24,2.52,1.41,1.08,1.36,1.39,0.756,0.701,0.781,0.532,0.651,0.234,0.159,,,,,,,,1.66,,0.485,3.82,1.64,0.774,2.27,1.2,1.15,0.598,2.33,4.94,1.68,0.651,0.679,1.31,,,9.5,8.5,12.0,,,,,
L,L3-1/2X2-1/2X3/8,L3-1/2X2-1/2X3/8,7.2,2.12,2.5,,,,,,,,3.5,,,,,,,0.375,,,0.75,0.75,,0.655,1.15,,0.303,0.673,,9.33,,,,,2.56,1.96,1.09,1.1,1.09,1.07,0.589,0.716,0.609,0.535,0.499,0.103,0.0714,,,,,,,,1.69,,0.495,3.04,1.68,0.739,2.31,1.22,1.1,0.626,1.81,4.11,1.32,0.499,0.554,0.973,,,9.5,8.5,12.0,,,,,
L,L3-1/2X2-1/2X5/16,L3-1/2X2-1/2X5/16,6.1,1.79,2.5,,,,,,,,3.5,,,,,,,0.313,,,0.688,0.6875,,0.632,1.13,,0.256,0.636,,11.2,,,,,2.2,1.67,0.925,1.11,0.937,0.9,0.501,0.723,0.518,0.538,0.418,0.0611,0.0426,,,,,,,,1.71,,0.5,2.62,1.71,0.729,2.33,1.24,1.07,0.633,1.53,3.59,1.12,0.418,0.484,0.818,,,9.5,8.5,12.0,,,,,
L,L3-1/2X2-1/2X1/4,L3-1/2X2-1/2X1/4,4.9,1.45,2.5,,,,,,,,3.5,,,,,,,0.25,,,0.625,0.625,,0.607,1.1,,0.207,0.6,,14.0,,,,,1.81,1.36,0.753,1.12,0.775,0.728,0.41,0.731,0.426,0.541,0.341,0.0322,0.0225,,,,,,,,1.72,,0.504,2.16,1.72,0.71,2.36,1.25,1.04,0.647,1.26,3.04,0.915,0.341,0.41,0.658,,,9.5,8.5,12.0,,,,,
L,L3X3X1/2,L3X3X1/2,9.4,2.76,3.0,,,,,,,,3.0,,,,,,,0.5,,,0.875,0.875,,0.929,0.929,,0.46,0.46,,6.0,,,,,2.2,1.91,1.06,0.895,2.2,1.91,1.06,0.895,0.922,0.58,0.704,0.23,0.144,,,,,,,,1.59,0.63,1.0,3.48,1.94,0.0,1.94,0.984,1.31,0.984,1.79,,1.79,0.937,0.704,0.937,,,9.0,9.0,12.0,,,,,
L,L3X3X7/16,L3X3X7/16,8.3,2.43,3.0,,,,,,,,3.0,,,,,,,0.438,,,0.813,0.8125,,0.907,0.907,,0.405,0.405,,6.85,,,,,1.98,1.7,0.946,0.903,1.98,1.7,0.946,0.903,0.817,0.58,0.638,0.157,0.1,,,,,,,,1.6,0.63,1.0,3.14,1.97,0.0,1.97,0.993,1.28,0.993,1.59,,1.59,0.823,0.638,0.823,,,9.0,9.0,12.0,,,,,
L,L3X3X3/8,L3X3X3/8,7.2,2.11,3.0,,,,,,,,3.0,,,,,,,0.375,,,0.75,0.75,,0.884,0.884,,0.352,0.352,,8.0,,,,,1.75,1.48,0.825,0.91,1.75,1.48,0.825,0.91,0.716,0.581,0.573,0.101,0.0652,,,,,,,,1.62,0.63,1.0,2.79,1.99,0.0,1.99,1.0,1.25,1.0,1.4,,1.4,0.716,0.573,0.716,,,9.0,9.0,12.0,,,,,
L,L3X3X5/16,L3X3X5/16,6.1,1.78,3.0,,,,,,,,3.0,,,,,,,0.313,,,0.688,0.6875,,0.86,0.86,,0.297,0.297,,9.58,,,,,1.5,1.26,0.699,0.918,1.5,1.26,0.699,0.918,0.606,0.583,0.497,0.0597,0.039,,,,,,,,1.64,0.63,1.0,2.4,2.01,0.0,2.01,1.02,1.22,1.02,1.19,,1.19,0.594,0.497,0.594,,,9.0,9.0,12.0,,,,,
L,L3X3X1/4,L3X3X1/4,4.9,1.44,3.0,,,,,,,,3.0,,,,,,,0.25,,,0.625,0.625,,0.836,0.836,,0.24,0.24,,12.0,,,,,1.23,1.02,0.569,0.926,1.23,1.02,0.569,0.926,0.49,0.585,0.415,0.0313,0.0206,,,,,,,,1.65,0.63,1.0,1.97,2.03,0.0,2.03,1.03,1.18,1.03,0.97,,0.97,0.476,0.415,0.476,,,9.0,9.0,12.0,,,,,
L,L3X3X3/16,L3X3X3/16,3.71,1.09,3.0,,,,,,,,3.0,,,,,,,0.188,,,0.563,0.5625,,0.812,0.812,,0.182,0.182,,16.0,,,,,0.948,0.774,0.433,0.933,0.948,0.774,0.433,0.933,0.373,0.586,0.324,0.0136,0.00899,,,,,,,,1.67,0.63,1.0,1.52,2.05,0.0,2.05,1.04,1.15,1.04,0.741,,0.741,0.359,0.324,0.359,,,9.0,9.0,12.0,,,,,
