Type,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
2L,2L254X254X28.6,2L254X254X28.6,216.0,27500,254.0,,,,,,,,254.0,,,,,,,28.7,,,,,,,73.7,,,27.2,,8.85,,,,,163.0,1640.0,905.0,77.0,312.0,2030.0,1230.0,107.0,,,,,,,,,,,,,144.0,0.831,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X28.6X19,2L254X254X28.6X19,216.0,27500,254.0,,,,,,,,254.0,,,,,,,28.7,,,,,,,73.7,,,27.2,,8.85,,,,,163.0,1640.0,905.0,77.0,353.0,2290.0,1340.0,113.0,,,,,,,,,,,,,149.0,0.842,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X28.6X38,2L254X254X28.6X38,216.0,27500,254.0,,,,,,,,254.0,,,,,,,28.7,,,,,,,73.7,,,27.2,,8.85,,,,,163.0,1640.0,905.0,77.0,400.0,2540.0,1460.0,121.0,,,,,,,,,,,,,155.0,0.853,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X25.4,2L254X254X25.4,192.0,24500,254.0,,,,,,,,254.0,,,,,,,25.4,,,,,,,72.6,,,24.1,,10.0,,,,,147.0,1480.0,813.0,77.5,277.0,1790.0,1090.0,106.0,,,,,,,,,,,,,145.0,0.828,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X25.4X19,2L254X254X25.4X19,192.0,24500,254.0,,,,,,,,254.0,,,,,,,25.4,,,,,,,72.6,,,24.1,,10.0,,,,,147.0,1480.0,813.0,77.5,313.0,2020.0,1190.0,113.0,,,,,,,,,,,,,150.0,0.839,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X25.4X38,2L254X254X25.4X38,192.0,24500,254.0,,,,,,,,254.0,,,,,,,25.4,,,,,,,72.6,,,24.1,,10.0,,,,,147.0,1480.0,813.0,77.5,353.0,2250.0,1290.0,120.0,,,,,,,,,,,,,155.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X22.2,2L254X254X22.2,170.0,21700,254.0,,,,,,,,254.0,,,,,,,22.2,,,,,,,71.1,,,21.3,,11.4,,,,,132.0,1310.0,718.0,78.0,241.0,1540.0,949.0,105.0,,,,,,,,,,,,,144.0,0.827,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X22.2X19,2L254X254X22.2X19,170.0,21700,254.0,,,,,,,,254.0,,,,,,,22.2,,,,,,,71.1,,,21.3,,11.4,,,,,132.0,1310.0,718.0,78.0,273.0,1750.0,1030.0,112.0,,,,,,,,,,,,,149.0,0.838,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X22.2X38,2L254X254X22.2X38,170.0,21700,254.0,,,,,,,,254.0,,,,,,,22.2,,,,,,,71.1,,,21.3,,11.4,,,,,132.0,1310.0,718.0,78.0,308.0,1950.0,1130.0,119.0,,,,,,,,,,,,,154.0,0.849,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X19,2L254X254X19,146.0,18700,254.0,,,,,,,,254.0,,,,,,,19.1,,,,,,,70.1,,,18.4,,13.3,,,,,116.0,1130.0,629.0,78.7,208.0,1310.0,818.0,105.0,,,,,,,,,,,,,145.0,0.825,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X19X19,2L254X254X19X19,146.0,18700,254.0,,,,,,,,254.0,,,,,,,19.1,,,,,,,70.1,,,18.4,,13.3,,,,,116.0,1130.0,629.0,78.7,234.0,1490.0,890.0,112.0,,,,,,,,,,,,,150.0,0.836,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L254X254X19X38,2L254X254X19X38,146.0,18700,254.0,,,,,,,,254.0,,,,,,,19.1,,,,,,,70.1,,,18.4,,13.3,,,,,116.0,1130.0,629.0,78.7,264.0,1670.0,969.0,119.0,,,,,,,,,,,,,155.0,0.847,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X28.6,2L203X203X28.6,169.0,21700,203.0,,,,,,,,203.0,,,,,,,28.6,,,,,,,61.0,,,26.7,,7.08,,,,,81.6,1040.0,574.0,61.2,163.0,1320.0,801.0,86.6,,,,,,,,,,,,,116.0,0.837,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X28.6X9,2L203X203X28.6X9,169.0,21700,203.0,,,,,,,,203.0,,,,,,,28.6,,,,,,,61.0,,,26.7,,7.08,,,,,81.6,1040.0,574.0,61.2,175.0,1420.0,842.0,89.9,,,,,,,,,,,,,118.0,0.844,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X28.6X19,2L203X203X28.6X19,169.0,21700,203.0,,,,,,,,203.0,,,,,,,28.6,,,,,,,61.0,,,26.7,,7.08,,,,,81.6,1040.0,574.0,61.2,189.0,1530.0,890.0,93.5,,,,,,,,,,,,,121.0,0.851,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X25.4,2L203X203X25.4,152.0,19500,203.0,,,,,,,,203.0,,,,,,,25.4,,,,,,,59.9,,,24.0,,8.0,,,,,74.1,934.0,518.0,61.7,144.0,1170.0,711.0,86.1,,,,,,,,,,,,,116.0,0.834,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X25.4X9,2L203X203X25.4X9,152.0,19500,203.0,,,,,,,,203.0,,,,,,,25.4,,,,,,,59.9,,,24.0,,8.0,,,,,74.1,934.0,518.0,61.7,156.0,1260.0,749.0,89.4,,,,,,,,,,,,,118.0,0.841,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X25.4X19,2L203X203X25.4X19,152.0,19500,203.0,,,,,,,,203.0,,,,,,,25.4,,,,,,,59.9,,,24.0,,8.0,,,,,74.1,934.0,518.0,61.7,169.0,1350.0,793.0,93.0,,,,,,,,,,,,,121.0,0.848,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X22.2,2L203X203X22.2,134.0,17200,203.0,,,,,,,,203.0,,,,,,,22.2,,,,,,,58.7,,,21.1,,9.14,,,,,66.2,829.0,459.0,62.2,125.0,1010.0,615.0,85.3,,,,,,,,,,,,,116.0,0.831,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X22.2X9,2L203X203X22.2X9,134.0,17200,203.0,,,,,,,,203.0,,,,,,,22.2,,,,,,,58.7,,,21.1,,9.14,,,,,66.2,829.0,459.0,62.2,136.0,1090.0,652.0,88.9,,,,,,,,,,,,,118.0,0.838,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X22.2X19,2L203X203X22.2X19,134.0,17200,203.0,,,,,,,,203.0,,,,,,,22.2,,,,,,,58.7,,,21.1,,9.14,,,,,66.2,829.0,459.0,62.2,146.0,1170.0,687.0,92.2,,,,,,,,,,,,,121.0,0.845,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X19,2L203X203X19,116.0,14800,203.0,,,,,,,,203.0,,,,,,,19.1,,,,,,,57.4,,,18.3,,10.7,,,,,58.3,721.0,400.0,62.5,107.0,852.0,526.0,84.8,,,,,,,,,,,,,116.0,0.829,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X19X9,2L203X203X19X9,116.0,14800,203.0,,,,,,,,203.0,,,,,,,19.1,,,,,,,57.4,,,18.3,,10.7,,,,,58.3,721.0,400.0,62.5,115.0,923.0,554.0,88.1,,,,,,,,,,,,,118.0,0.836,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X19X19,2L203X203X19X19,116.0,14800,203.0,,,,,,,,203.0,,,,,,,19.1,,,,,,,57.4,,,18.3,,10.7,,,,,58.3,721.0,400.0,62.5,125.0,993.0,587.0,91.7,,,,,,,,,,,,,121.0,0.843,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X15.9,2L203X203X15.9,97.4,12500,203.0,,,,,,,,203.0,,,,,,,15.9,,,,,,,56.1,,,15.4,,12.8,,,,,49.5,610.0,338.0,63.0,89.1,701.0,439.0,84.3,,,,,,,,,,,,,116.0,0.826,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X15.9X9,2L203X203X15.9X9,97.4,12500,203.0,,,,,,,,203.0,,,,,,,15.9,,,,,,,56.1,,,15.4,,12.8,,,,,49.5,610.0,338.0,63.0,96.1,762.0,462.0,87.6,,,,,,,,,,,,,118.0,0.833,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X15.9X19,2L203X203X15.9X19,97.4,12500,203.0,,,,,,,,203.0,,,,,,,15.9,,,,,,,56.1,,,15.4,,12.8,,,,,49.5,610.0,338.0,63.0,104.0,821.0,487.0,90.9,,,,,,,,,,,,,121.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X14.3,2L203X203X14.3,88.0,11300,203.0,,,,,,,,203.0,,,,,,,14.3,,,,,,,55.6,,,13.9,,14.2,,,,,45.0,551.0,306.0,63.2,79.9,629.0,393.0,84.1,,,,,,,,,,,,,116.0,0.825,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X14.3X9,2L203X203X14.3X9,88.0,11300,203.0,,,,,,,,203.0,,,,,,,14.3,,,,,,,55.6,,,13.9,,14.2,,,,,45.0,551.0,306.0,63.2,86.2,683.0,415.0,87.4,,,,,,,,,,,,,118.0,0.832,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X14.3X19,2L203X203X14.3X19,88.0,11300,203.0,,,,,,,,203.0,,,,,,,14.3,,,,,,,55.6,,,13.9,,14.2,,,,,45.0,551.0,306.0,63.2,92.8,737.0,436.0,90.7,,,,,,,,,,,,,121.0,0.839,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X12.7,2L203X203X12.7,78.6,10100,203.0,,,,,,,,203.0,,,,,,,12.7,,,,,,,55.1,,,12.4,,16.0,,,,,40.6,495.0,274.0,63.2,71.2,557.0,351.0,83.8,,,,,,,,,,,,,116.0,0.824,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X12.7X9,2L203X203X12.7X9,78.6,10100,203.0,,,,,,,,203.0,,,,,,,12.7,,,,,,,55.1,,,12.4,,16.0,,,,,40.6,495.0,274.0,63.2,77.0,606.0,370.0,87.1,,,,,,,,,,,,,118.0,0.831,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L203X203X12.7X19,2L203X203X12.7X19,78.6,10100,203.0,,,,,,,,203.0,,,,,,,12.7,,,,,,,55.1,,,12.4,,16.0,,,,,40.6,495.0,274.0,63.2,82.8,654.0,390.0,90.4,,,,,,,,,,,,,121.0,0.837,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X25.4,2L152X152X25.4,111.0,14200,152.0,,,,,,,,152.0,,,,,,,25.4,,,,,,,47.2,,,23.3,,6.0,,,,,29.5,505.0,280.0,45.5,60.8,670.0,398.0,65.5,,,,,,,,,,,,,86.9,0.843,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X25.4X9,2L152X152X25.4X9,111.0,14200,152.0,,,,,,,,152.0,,,,,,,25.4,,,,,,,47.2,,,23.3,,6.0,,,,,29.5,505.0,280.0,45.5,67.8,737.0,431.0,69.1,,,,,,,,,,,,,89.7,0.852,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X25.4X19,2L152X152X25.4X19,111.0,14200,152.0,,,,,,,,152.0,,,,,,,25.4,,,,,,,47.2,,,23.3,,6.0,,,,,29.5,505.0,280.0,45.5,74.9,806.0,462.0,72.6,,,,,,,,,,,,,92.5,0.861,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X22.2,2L152X152X22.2,98.6,12600,152.0,,,,,,,,152.0,,,,,,,22.2,,,,,,,46.0,,,20.7,,6.86,,,,,26.6,449.0,249.0,46.0,53.3,578.0,349.0,65.0,,,,,,,,,,,,,86.9,0.839,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X22.2X9,2L152X152X22.2X9,98.6,12600,152.0,,,,,,,,152.0,,,,,,,22.2,,,,,,,46.0,,,20.7,,6.86,,,,,26.6,449.0,249.0,46.0,59.1,639.0,375.0,68.6,,,,,,,,,,,,,89.7,0.848,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X22.2X19,2L152X152X22.2X19,98.6,12600,152.0,,,,,,,,152.0,,,,,,,22.2,,,,,,,46.0,,,20.7,,6.86,,,,,26.6,449.0,249.0,46.0,65.3,698.0,403.0,72.1,,,,,,,,,,,,,92.2,0.857,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X19,2L152X152X19,85.0,10900,152.0,,,,,,,,152.0,,,,,,,19.1,,,,,,,45.0,,,17.9,,8.0,,,,,23.4,390.0,218.0,46.2,45.4,490.0,298.0,64.5,,,,,,,,,,,,,86.9,0.835,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X19X9,2L152X152X19X9,85.0,10900,152.0,,,,,,,,152.0,,,,,,,19.1,,,,,,,45.0,,,17.9,,8.0,,,,,23.4,390.0,218.0,46.2,49.9,542.0,318.0,67.8,,,,,,,,,,,,,89.4,0.844,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X19X19,2L152X152X19X19,85.0,10900,152.0,,,,,,,,152.0,,,,,,,19.1,,,,,,,45.0,,,17.9,,8.0,,,,,23.4,390.0,218.0,46.2,55.4,595.0,342.0,71.4,,,,,,,,,,,,,92.2,0.853,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X15.9,2L152X152X15.9,72.0,9230,152.0,,,,,,,,152.0,,,,,,,15.9,,,,,,,43.7,,,15.1,,9.6,,,,,20.1,331.0,185.0,46.7,37.8,401.0,247.0,64.0,,,,,,,,,,,,,86.9,0.831,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X15.9X9,2L152X152X15.9X9,72.0,9230,152.0,,,,,,,,152.0,,,,,,,15.9,,,,,,,43.7,,,15.1,,9.6,,,,,20.1,331.0,185.0,46.7,41.6,446.0,265.0,67.3,,,,,,,,,,,,,89.4,0.84,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X15.9X19,2L152X152X15.9X19,72.0,9230,152.0,,,,,,,,152.0,,,,,,,15.9,,,,,,,43.7,,,15.1,,9.6,,,,,20.1,331.0,185.0,46.7,46.2,490.0,285.0,70.9,,,,,,,,,,,,,91.9,0.849,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X14.3,2L152X152X14.3,64.8,8320,152.0,,,,,,,,152.0,,,,,,,14.3,,,,,,,43.2,,,13.7,,10.7,,,,,18.3,302.0,167.0,47.0,33.8,359.0,223.0,63.8,,,,,,,,,,,,,86.9,0.829,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X14.3X9,2L152X152X14.3X9,64.8,8320,152.0,,,,,,,,152.0,,,,,,,14.3,,,,,,,43.2,,,13.7,,10.7,,,,,18.3,302.0,167.0,47.0,37.4,398.0,238.0,67.1,,,,,,,,,,,,,89.4,0.838,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X14.3X19,2L152X152X14.3X19,64.8,8320,152.0,,,,,,,,152.0,,,,,,,14.3,,,,,,,43.2,,,13.7,,10.7,,,,,18.3,302.0,167.0,47.0,41.5,439.0,256.0,70.6,,,,,,,,,,,,,91.9,0.847,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X12.7,2L152X152X12.7,58.0,7420,152.0,,,,,,,,152.0,,,,,,,12.7,,,,,,,42.4,,,12.2,,12.0,,,,,16.6,269.0,150.0,47.2,29.9,316.0,197.0,63.5,,,,,,,,,,,,,86.9,0.827,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X12.7X9,2L152X152X12.7X9,58.0,7420,152.0,,,,,,,,152.0,,,,,,,12.7,,,,,,,42.4,,,12.2,,12.0,,,,,16.6,269.0,150.0,47.2,33.1,351.0,210.0,66.8,,,,,,,,,,,,,89.4,0.836,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X12.7X19,2L152X152X12.7X19,58.0,7420,152.0,,,,,,,,152.0,,,,,,,12.7,,,,,,,42.4,,,12.2,,12.0,,,,,16.6,269.0,150.0,47.2,36.5,387.0,225.0,70.1,,,,,,,,,,,,,91.9,0.846,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X11.1,2L152X152X11.1,51.2,6580,152.0,,,,,,,,152.0,,,,,,,11.1,,,,,,,41.9,,,10.7,,13.7,,,,,14.7,238.0,133.0,47.2,26.3,275.0,172.0,63.2,,,,,,,,,,,,,86.9,0.826,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X11.1X9,2L152X152X11.1X9,51.2,6580,152.0,,,,,,,,152.0,,,,,,,11.1,,,,,,,41.9,,,10.7,,13.7,,,,,14.7,238.0,133.0,47.2,29.1,306.0,185.0,66.5,,,,,,,,,,,,,89.4,0.835,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X11.1X19,2L152X152X11.1X19,51.2,6580,152.0,,,,,,,,152.0,,,,,,,11.1,,,,,,,41.9,,,10.7,,13.7,,,,,14.7,238.0,133.0,47.2,32.1,338.0,198.0,69.9,,,,,,,,,,,,,91.9,0.844,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X9.5,2L152X152X9.5,44.4,5650,152.0,,,,,,,,152.0,,,,,,,9.53,,,,,,,41.1,,,9.27,,16.0,,,,,12.8,205.0,115.0,47.5,22.4,233.0,147.0,63.0,,,,,,,,,,,,,86.9,0.824,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X9.5X9,2L152X152X9.5X9,44.4,5650,152.0,,,,,,,,152.0,,,,,,,9.53,,,,,,,41.1,,,9.27,,16.0,,,,,12.8,205.0,115.0,47.5,24.6,259.0,157.0,66.0,,,,,,,,,,,,,89.2,0.833,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X9.5X19,2L152X152X9.5X19,44.4,5650,152.0,,,,,,,,152.0,,,,,,,9.53,,,,,,,41.1,,,9.27,,16.0,,,,,12.8,205.0,115.0,47.5,27.4,287.0,169.0,69.6,,,,,,,,,,,,,91.7,0.842,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X7.9,2L152X152X7.9,37.0,4740,152.0,,,,,,,,152.0,,,,,,,7.94,,,,,,,40.6,,,7.77,,19.2,,,,,10.8,172.0,96.7,47.8,18.6,192.0,122.0,62.7,,,,,,,,,,,,,86.9,0.823,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X7.9X9,2L152X152X7.9X9,37.0,4740,152.0,,,,,,,,152.0,,,,,,,7.94,,,,,,,40.6,,,7.77,,19.2,,,,,10.8,172.0,96.7,47.8,20.5,215.0,130.0,65.8,,,,,,,,,,,,,89.2,0.832,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L152X152X7.9X19,2L152X152X7.9X19,37.0,4740,152.0,,,,,,,,152.0,,,,,,,7.94,,,,,,,40.6,,,7.77,,19.2,,,,,10.8,172.0,96.7,47.8,22.6,238.0,140.0,69.1,,,,,,,,,,,,,91.7,0.841,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X22.2,2L127X127X22.2,80.6,10300,127.0,,,,,,,,127.0,,,,,,,22.2,,,,,,,39.6,,,20.3,,5.71,,,,,14.8,305.0,169.0,37.8,31.1,410.0,244.0,54.9,,,,,,,,,,,,,72.4,0.845,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X22.2X9,2L127X127X22.2X9,80.6,10300,127.0,,,,,,,,127.0,,,,,,,22.2,,,,,,,39.6,,,20.3,,5.71,,,,,14.8,305.0,169.0,37.8,35.2,459.0,267.0,58.4,,,,,,,,,,,,,75.2,0.856,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X22.2X19,2L127X127X22.2X19,80.6,10300,127.0,,,,,,,,127.0,,,,,,,22.2,,,,,,,39.6,,,20.3,,5.71,,,,,14.8,305.0,169.0,37.8,39.7,508.0,290.0,62.0,,,,,,,,,,,,,78.0,0.866,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X19,2L127X127X19,70.0,9030,127.0,,,,,,,,127.0,,,,,,,19.1,,,,,,,38.6,,,17.7,,6.67,,,,,13.1,267.0,148.0,38.1,26.4,347.0,208.0,54.1,,,,,,,,,,,,,72.4,0.84,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X19X9,2L127X127X19X9,70.0,9030,127.0,,,,,,,,127.0,,,,,,,19.1,,,,,,,38.6,,,17.7,,6.67,,,,,13.1,267.0,148.0,38.1,30.0,390.0,228.0,57.7,,,,,,,,,,,,,74.9,0.851,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X19X19,2L127X127X19X19,70.0,9030,127.0,,,,,,,,127.0,,,,,,,19.1,,,,,,,38.6,,,17.7,,6.67,,,,,13.1,267.0,148.0,38.1,33.8,434.0,247.0,61.2,,,,,,,,,,,,,77.7,0.861,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X15.9,2L127X127X15.9,59.2,7610,127.0,,,,,,,,127.0,,,,,,,15.9,,,,,,,37.3,,,15.0,,8.0,,,,,11.3,228.0,126.0,38.6,21.9,283.0,172.0,53.6,,,,,,,,,,,,,72.4,0.835,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X15.9X9,2L127X127X15.9X9,59.2,7610,127.0,,,,,,,,127.0,,,,,,,15.9,,,,,,,37.3,,,15.0,,8.0,,,,,11.3,228.0,126.0,38.6,24.8,321.0,188.0,57.2,,,,,,,,,,,,,74.9,0.846,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X15.9X19,2L127X127X15.9X19,59.2,7610,127.0,,,,,,,,127.0,,,,,,,15.9,,,,,,,37.3,,,15.0,,8.0,,,,,11.3,228.0,126.0,38.6,28.1,357.0,205.0,60.7,,,,,,,,,,,,,77.7,0.857,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X12.7,2L127X127X12.7,48.0,6180,127.0,,,,,,,,127.0,,,,,,,12.7,,,,,,,36.1,,,12.2,,10.0,,,,,9.41,185.0,103.0,38.9,17.4,223.0,137.0,53.1,,,,,,,,,,,,,72.4,0.83,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X12.7X9,2L127X127X12.7X9,48.0,6180,127.0,,,,,,,,127.0,,,,,,,12.7,,,,,,,36.1,,,12.2,,10.0,,,,,9.41,185.0,103.0,38.9,19.6,252.0,149.0,56.4,,,,,,,,,,,,,74.7,0.842,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X12.7X19,2L127X127X12.7X19,48.0,6180,127.0,,,,,,,,127.0,,,,,,,12.7,,,,,,,36.1,,,12.2,,10.0,,,,,9.41,185.0,103.0,38.9,22.2,282.0,163.0,59.9,,,,,,,,,,,,,77.5,0.852,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X11.1,2L127X127X11.1,42.4,5450,127.0,,,,,,,,127.0,,,,,,,11.1,,,,,,,35.6,,,10.7,,11.4,,,,,8.32,164.0,91.1,39.1,15.2,193.0,120.0,52.8,,,,,,,,,,,,,72.4,0.828,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X11.1X9,2L127X127X11.1X9,42.4,5450,127.0,,,,,,,,127.0,,,,,,,11.1,,,,,,,35.6,,,10.7,,11.4,,,,,8.32,164.0,91.1,39.1,17.1,220.0,130.0,56.1,,,,,,,,,,,,,74.7,0.839,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X11.1X19,2L127X127X11.1X19,42.4,5450,127.0,,,,,,,,127.0,,,,,,,11.1,,,,,,,35.6,,,10.7,,11.4,,,,,8.32,164.0,91.1,39.1,19.4,246.0,142.0,59.7,,,,,,,,,,,,,77.5,0.85,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X9.5,2L127X127X9.5,36.4,4710,127.0,,,,,,,,127.0,,,,,,,9.53,,,,,,,34.8,,,9.27,,13.3,,,,,7.28,142.0,79.0,39.4,13.0,164.0,103.0,52.6,,,,,,,,,,,,,72.1,0.826,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X9.5X9,2L127X127X9.5X9,36.4,4710,127.0,,,,,,,,127.0,,,,,,,9.53,,,,,,,34.8,,,9.27,,13.3,,,,,7.28,142.0,79.0,39.4,14.7,187.0,111.0,55.9,,,,,,,,,,,,,74.7,0.838,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X9.5X19,2L127X127X9.5X19,36.4,4710,127.0,,,,,,,,127.0,,,,,,,9.53,,,,,,,34.8,,,9.27,,13.3,,,,,7.28,142.0,79.0,39.4,16.6,208.0,122.0,59.4,,,,,,,,,,,,,77.2,0.848,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X7.9,2L127X127X7.9,30.6,3960,127.0,,,,,,,,127.0,,,,,,,7.94,,,,,,,34.3,,,7.8,,16.0,,,,,6.2,120.0,66.9,39.6,10.9,136.0,85.5,52.3,,,,,,,,,,,,,72.1,0.825,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X7.9X9,2L127X127X7.9X9,30.6,3960,127.0,,,,,,,,127.0,,,,,,,7.94,,,,,,,34.3,,,7.8,,16.0,,,,,6.2,120.0,66.9,39.6,12.2,155.0,92.9,55.6,,,,,,,,,,,,,74.7,0.836,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L127X127X7.9X19,2L127X127X7.9X19,30.6,3960,127.0,,,,,,,,127.0,,,,,,,7.94,,,,,,,34.3,,,7.8,,16.0,,,,,6.2,120.0,66.9,39.6,13.7,174.0,101.0,58.9,,,,,,,,,,,,,77.2,0.847,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L102X102X19,2L102X102X19,55.0,7030,102.0,,,,,,,,102.0,,,,,,,19.1,,,,,,,32.3,,,17.3,,5.33,,,,,6.33,164.0,91.4,30.0,13.6,226.0,134.0,43.9,,,,,,,,,,,,,57.9,0.847,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L102X102X19X9,2L102X102X19X9,55.0,7030,102.0,,,,,,,,102.0,,,,,,,19.1,,,,,,,32.3,,,17.3,,5.33,,,,,6.33,164.0,91.4,30.0,16.0,261.0,151.0,47.8,,,,,,,,,,,,,60.7,0.861,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L102X102X19X19,2L102X102X19X19,55.0,7030,102.0,,,,,,,,102.0,,,,,,,19.1,,,,,,,32.3,,,17.3,,5.33,,,,,6.33,164.0,91.4,30.0,18.7,293.0,169.0,51.6,,,,,,,,,,,,,63.8,0.874,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L102X102X15.9,2L102X102X15.9,46.8,5950,102.0,,,,,,,,102.0,,,,,,,15.9,,,,,,,31.0,,,14.6,,6.4,,,,,5.49,140.0,78.0,30.5,11.2,184.0,111.0,43.4,,,,,,,,,,,,,57.9,0.841,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L102X102X15.9X9,2L102X102X15.9X9,46.8,5950,102.0,,,,,,,,102.0,,,,,,,15.9,,,,,,,31.0,,,14.6,,6.4,,,,,5.49,140.0,78.0,30.5,13.2,213.0,124.0,47.0,,,,,,,,,,,,,60.7,0.854,,,,,,,,,,,,,,,,,,,,,,,,
